OBJECTID,CENTERLINE_TAG,BIKE_LANE,L_ADD_FROM,L_ADD_TO,R_ADD_FROM,R_ADD_TO,L_ZIP,R_ZIP,COUNTY_LEFT,COUNTY_RIGHT,CITY_LEFT,CITY_RIGHT,TWP_LEFT,TWP_RIGHT,OPER_STATUS,MAINT_JURIS,TFARE,STRCLASS,STRSUBTYPE,SPD_LIM,ONE_WAY,ONE_WAY_DIR,PRE_DIR,STREET_NAME,STREET_TYPE,SUF_DIR,FULL_STNAME,STR_LABEL
184724,128722,EAST,2146,2198,2147,2199,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
572,117985,NORTH,750,798,751,799,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
21,182069,NORTH,27,99,26,98,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,B,5,25,FT,WEST,W,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
25,182076,WEST,514,524,515,525,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,25,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
985,117807,SOUTH,118,198,121,199,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,25,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
986,117799,SOUTH,100,116,101,119,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,25,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
568,138023,EAST,3400,3498,3417,3499,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
257887,212743,BOTH,1000,1024,1001,1025,46220,46220,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,REMOVED,DPW,LOCAL STREET,D,8,-1,N,,E,63RD,ST,,63RD ST,63RD ST
162224,117816,SOUTH,622,634,625,635,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
678,137849,WEST,4100,4198,4101,4199,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,C,5,30, , ,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
2143,117812,SOUTH,300,328,301,329,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,25,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
2333,139675,WEST,4352,4398,4353,4399,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,C,5,30, , ,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
2335,117804,SOUTH,2,98,1,99,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,25,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
3809,135222,BOTH,5326,5398,5325,5399,46219,46219,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WARREN,WARREN,BUILT,DPW,PRIMARY ARTERIAL,C,5,30, , ,E,PLEASANT RUN PKWY,SDR,,PLEASANT RUN PKWY SDR,PLEASANT RUN PKWY SDR
2270,114541,BOTH,5550,5598,5551,5599,46226,46226,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,LAWRENCE,LAWRENCE,BUILT,DPW,PRIMARY ARTERIAL,C,5,40, , ,E,46TH,ST,,46TH ST,46TH ST
3384,146462,SOUTH,208,210,209,211,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,25,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
2956,178004,BOTH,2858,2998,2859,2999,46222,46222,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WAYNE,WAYNE,BUILT,DPW,PRIMARY ARTERIAL,B,5,35,,,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
226590,147172,BOTH,8501,8699,8500,8698,46113,46113,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,DECATUR,DECATUR,BUILT,DPW,PRIMARY COLLECTOR,D,7,30, , ,,HEARTLAND,BLVD,,HEARTLAND BLVD,HEARTLAND BLVD
2528,118447,WEST,700,716,701,717,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
3616,135539,SOUTH,5038,5052,5037,5057,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
3617,135215,BOTH,5514,5700,5513,5701,46219,46219,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WARREN,WARREN,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,,,E,PLEASANT RUN PKWY,SDR,,PLEASANT RUN PKWY SDR,PLEASANT RUN PKWY SDR
4906,117250,NORTH,1301,1399,1300,1398,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,WEST,W,30TH,ST,,30TH ST,30TH ST
213072,135645,SOUTH,5100,5124,5101,5125,46219,46219,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WARREN,WARREN,BUILT,DPW,PRIMARY COLLECTOR,C,5,30,,,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
4823,129997,BOTH,3700,3798,3701,3799,46222,46222,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WAYNE,WAYNE,BUILT,DPW,PRIMARY ARTERIAL,B,5,40, , ,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
4825,130006,BOTH,3400,3450,3401,3449,46222,46222,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WAYNE,WAYNE,BUILT,DPW,PRIMARY ARTERIAL,B,5,40, , ,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
279349,154979,SOUTH,1027,1035,0,0,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,EAST,,BURDSAL,PKWY,,BURDSAL PKWY,BURDSAL PKWY
3921,163323,BOTH,6076,6098,6077,6099,46254,46254,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,PRIMARY ARTERIAL,B,5,45,,,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
3904,136261,NORTH,2600,2610,2523,2609,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
5532,136204,NORTH,2050,2098,2101,2117,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
4914,128053,EAST,4400,4416,4401,4417,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY COLLECTOR,C,5,30,,,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
4064,128973,WEST,2500,2598,2501,2599,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
84524,131900,BOTH,2855,2899,2830,2898,46203,46203,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,SECONDARY ARTERIAL,C,5,30, , ,,SHELBY,ST,,SHELBY ST,SHELBY ST
84523,139152,BOTH,2421,2423,2422,2422,46203,46203,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,SECONDARY ARTERIAL,C,5,30, , ,,SHELBY,ST,,SHELBY ST,SHELBY ST
15367,171336,SOUTH,510,598,511,599,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
15791,138090,NORTH,335,349,334,348,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,WEST,W,30TH,ST,,30TH ST,30TH ST
15303,110603,BOTH,6200,6238,6201,6239,46278,46278,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,PRIMARY ARTERIAL,B,5,45, , ,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
15306,123920,BOTH,4800,4896,4801,4897,46205,46205,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,ALLISONVILLE,RD,,ALLISONVILLE RD,ALLISONVILLE RD
7720,171206,SOUTH,4512,4598,4513,4599,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
15760,135216,BOTH,5900,5998,5901,5999,46219,46219,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WARREN,WARREN,BUILT,DPW,PRIMARY ARTERIAL,C,5,30, , ,E,PLEASANT RUN PKWY,NDR,,PLEASANT RUN PKWY NDR,PLEASANT RUN PKWY NDR
7731,127900,BOTH,481,499,480,498,46260,46260,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY ARTERIAL,B,5,40, , ,W,73RD,ST,,73RD ST,73RD ST
6044,139412,BOTH,4700,4798,4701,4799,46205,46205,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,ALLISONVILLE,RD,,ALLISONVILLE RD,ALLISONVILLE RD
7682,118393,EAST,300,398,301,399,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,B,5,25,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
6004,118451,WEST,624,698,623,699,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
7640,138147,BOTH,2090,2104,2091,2099,46222,46222,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WAYNE,WAYNE,BUILT,DPW,PRIMARY ARTERIAL,B,5,35, , ,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
239418,138955,WEST,1301,1339,1300,1338,46203,46203,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30, , ,,SHELBY,ST,,SHELBY ST,SHELBY ST
6013,129382,NORTH,0,0,838,858,46202,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,WEST,,BURDSAL,PKWY,,BURDSAL PKWY,BURDSAL PKWY
6106,128927,WEST,2700,2798,2701,2799,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
6062,129634,NORTH,0,0,1500,1530,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,WEST,,BURDSAL,PKWY,,BURDSAL PKWY,BURDSAL PKWY
8435,116782,BOTH,1201,1399,1200,1398,46260,46260,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY ARTERIAL,B,5,40, , ,W,73RD,ST,,73RD ST,73RD ST
257262,128093,WEST,5200,5398,5201,5399,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,C,5,30, , ,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
8943,128037,EAST,4800,4898,4801,4899,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY COLLECTOR,C,5,30, , ,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
8415,128950,EAST,2500,2598,2501,2599,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
8511,135533,NORTH,5240,5248,5241,5249,46219,46219,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WARREN,WARREN,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
8422,116788,BOTH,1941,2099,1940,2098,46260,46260,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY ARTERIAL,B,5,40, , ,,WESTLANE,RD,,WESTLANE RD,WESTLANE RD
8426,148355,WEST,3036,3098,3033,3099,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
12106,182082,SOUTH,428,498,439,499,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,25,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
15899,117776,NORTH,1200,1248,1201,1249,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
15905,118158,EAST,900,922,901,923,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
15954,139628,BOTH,521,681,522,682,46260,46260,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY ARTERIAL,B,5,40, , ,W,73RD,ST,,73RD ST,73RD ST
14423,137848,WEST,4062,4098,4063,4099,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,C,5,30, , ,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
15968,128916,WEST,1200,1298,1201,1299,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
15919,135194,BOTH,5760,5798,5761,5799,46219,46219,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WARREN,WARREN,BUILT,DPW,PRIMARY ARTERIAL,C,5,30, , ,E,PLEASANT RUN PKWY,NDR,,PLEASANT RUN PKWY NDR,PLEASANT RUN PKWY NDR
7465,138060,WEST,2900,2998,2901,2999,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
6318,144954,BOTH,7040,7048,7041,7041,46220,46220,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,ALLISONVILLE,RD,,ALLISONVILLE RD,ALLISONVILLE RD
7898,138096,SOUTH,353,403,352,402,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,EAST,W,29TH,ST,,29TH ST,29TH ST
7902,146955,SOUTH,1001,1015,0,0,46202,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,EAST,,BURDSAL,PKWY,,BURDSAL PKWY,BURDSAL PKWY
15598,149740,SOUTH,2314,2398,2321,2399,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
15601,160479,NORTH,2618,2698,2617,2699,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
15690,117977,NORTH,400,420,401,419,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,25,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
14239,139677,EAST,4330,4398,4341,4399,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY COLLECTOR,C,5,30,,,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
14243,138114,SOUTH,501,511,500,510,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,EAST,W,29TH,ST,,29TH ST,29TH ST
14716,114536,BOTH,5000,5098,5001,5099,46226,46226,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY ARTERIAL,C,5,45, , ,E,46TH,ST,,46TH ST,46TH ST
14720,184579,SOUTH,4016,4098,4017,4099,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
9390,137800,EAST,4100,4198,4101,4199,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY COLLECTOR,C,5,30, , ,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
15739,136180,SOUTH,1800,1802,1801,1803,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
7308,171218,SOUTH,4718,4798,4721,4799,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
5700,136223,NORTH,2236,2298,2301,2315,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
7819,136194,SOUTH,2422,2498,2423,2499,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
106399,109727,BOTH,3467,3509,3468,3508,46268,46268,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,PRIMARY ARTERIAL,C,5,40, , ,W,71ST,ST,,71ST ST,71ST ST
12750,175115,WEST,728,798,729,799,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
13233,116777,BOTH,763,899,764,898,46260,46260,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY ARTERIAL,B,5,40, , ,W,73RD,ST,,73RD ST,73RD ST
193517,117392,SOUTH,801,815,800,814,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,EAST,W,29TH,ST,,29TH ST,29TH ST
84526,179248,BOTH,2847,2853,2822,2828,46203,46203,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,SECONDARY ARTERIAL,C,5,30,,,,SHELBY,ST,,SHELBY ST,SHELBY ST
84525,131919,BOTH,2901,2939,2900,2932,46203,46203,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,SECONDARY ARTERIAL,C,5,30, , ,,SHELBY,ST,,SHELBY ST,SHELBY ST
12721,135356,BOTH,5734,5758,5733,5759,46219,46219,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WARREN,WARREN,BUILT,DPW,PRIMARY ARTERIAL,C,5,30, , ,E,PLEASANT RUN PKWY,NDR,,PLEASANT RUN PKWY NDR,PLEASANT RUN PKWY NDR
12724,118195,NORTH,100,118,101,119,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,B,5,25,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
13557,118386,NORTH,121,123,120,124,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,B,5,25,FT,WEST,W,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
13645,128878,WEST,1320,1398,1321,1399,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
12132,140511,EAST,924,944,925,943,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
13166,138037,WEST,3400,3498,3401,3499,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
10055,114224,BOTH,0,0,0,0,46250,46250,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,ALLISONVILLE,RD,,ALLISONVILLE RD, 
12517,136263,NORTH,2610,2616,2601,2615,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
22816,114526,BOTH,4700,4898,4701,4899,46226,46226,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY ARTERIAL,C,5,45, , ,E,46TH,ST,,46TH ST,46TH ST
22446,135354,BOTH,400,798,551,799,46219,46219,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WARREN,WARREN,BUILT,DPW,PRIMARY COLLECTOR,D,7,30,,,N,RITTER,AVE,,RITTER AVE,RITTER AVE
22828,135550,NORTH,4500,4504,4501,4505,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
22893,145842,EAST,816,824,817,823,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
22390,149846,BOTH,5726,5748,5727,5749,46254,46254,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,PRIMARY ARTERIAL,B,5,45,,,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
23399,128844,EAST,2350,2420,2351,2417,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
22393,110567,BOTH,5626,5688,5627,5689,46254,46254,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,PRIMARY ARTERIAL,B,5,45,,,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
11416,161296,SOUTH,1704,1798,1705,1799,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
