X,Y,OBJECTID,ADDRESS_BLOCK,PRE_DIR,STREET_NAME,SUFFIX,SUF_DIR,FULL_ADDRESS,METER_NUMBER,SPACE_NUMBER,SPACE_TYPE,INSTALL_DATE,HOURLY_RATE,DAILY_RATE,RATE_INCREASE_DATE,ZONE_NAME,OP_HOURS,OP_DAYS,PAY_TYPE
-86.155584684140024,39.766548413147689,67687,0000,,VIRGINIA,AVE,N,0000 VIRGINIA AV,VA  000012,5122,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.14903871218813,39.773967567125183,67688,400,E,MICHIGAN,ST,N,400 E MICHIGAN ST,EM  000448,1422,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.159537967677124,39.778801860182881,67689,800,N,ILLINOIS,ST,W,800 N ILLINOIS ST,NILL000812,8328,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.155292997216605,39.766065892722587,67690,0000,,VIRGINIA,AVE,S,0000 VIRGINIA AV,VA  000035,5193,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.157516979175057,39.774191508642886,67691,0000,E,MICHIGAN,ST,N,0000 E MICHIGAN ST,EM  000004,6121,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.163844061384296,39.773172636877284,67692,400,,INDIANA,AVE,,400 INDIANA AV,IND 000423,8851,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.149959557266484,39.773987300936113,67693,400,E,MICHIGAN,ST,N,400 E MICHIGAN ST,EM  000402,1402,ADA,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.162412729620527,39.772776413857208,67694,200,W,VERMONT,ST,S,200 W VERMONT ST,WV  000211,3635,ADA,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.154828439613752,39.768403068253406,67695,100,E,MARKET,ST,S,100 E MARKET ST,EMA 000123,5309,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.159560235428998,39.778288011846875,67696,800,N,ILLINOIS,ST,W,800 N ILLINOIS ST,NILL000806,8327,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.15934799212009,39.780046044743955,67697,900,N,ILLINOIS,ST,E,900 N ILLINOIS ST,NILL000915,8372,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.154749320133746,39.768403401232966,67698,100,E,MARKET,ST,S,100 E MARKET ST,EMA 000125,5310,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.155347798292368,39.766356289905126,67699,0000,,VIRGINIA,AVE,N,0000 VIRGINIA AV,VA  000024,5128,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.150657295667941,39.770231774433242,67700,200,N,NEW JERSEY,ST,E,200 N NEW JERSEY ST,NNJ 000211,2675,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.154668050708409,39.768402093266204,67701,100,E,MARKET,ST,S,100 E MARKET ST,EMA 000127,5311,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.154943984834233,39.776706235982907,67702,100,E,WALNUT,ST,S,100 E WALNUT ST,EWA 000113,8966,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.143169873962947,39.87071251096549,67703,800,E,WESTFIELD,BLVD,N,800 WESTFIELD BLVD,WF  000854,425,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,04,0700-2100,MON-SAT,SINGLE
-86.15569238661655,39.768541657350148,67704,100,E,MARKET,ST,N,100 E MARKET ST,EMA 000110,5284,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.158307011388018,39.764635062973213,67705,100,S,MERIDIAN,ST,W,100 S MERIDIAN ST,SM  000132,5223,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.163233124734845,39.773277516188749,67706,400,N,SENATE,AVE,E,400 N SENATE AV,NS  000411,8170,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.163436558897615,39.772048733716055,67707,300,N,SENATE,AVE,W,300 N SENATE AV,NS  000318,3888,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.149774221436701,39.768996205667236,67708,400,E,WABASH,ST,S,400 E WABASH ST,EWB 000325,2842,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.159666315259116,39.776123035480737,67709,600,N,ILLINOIS,ST,W,600 N ILLINOIS ST,NILL000612,8290,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.155839229684346,39.766510876906096,67710,0000,,VIRGINIA,AVE,S,0000 VIRGINIA AV,VA  000003,5185,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.159745212549282,39.769342051783575,67711,100,N,ILLINOIS,ST,E,100 N ILLINOIS ST,NILL000111,9625,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.163306248422472,39.770868671872122,67712,200,N,SENATE,AVE,E,200 N SENATE AV,NS  000223,3091,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.151735930153492,39.774031990259928,67713,300,E,MICHIGAN,ST,N,300 E MICHIGAN ST,EM  000304,1441,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.165197827788901,39.774474098753501,67714,500,,INDIANA,AVE,,500 INDIANA AV,IND 000528,8865,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.155697856101852,39.768407966781133,67715,100,E,MARKET,ST,S,100 E MARKET ST,EMA 000109,5304,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.158839207023703,39.757536206076118,67716,700,S,MERIDIAN,ST,E,700 S MERIDIAN ST,SM  000707,5563,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.150828555860343,39.769303754943387,67717,100,N,NEW JERSEY,ST,W,100 N NEW JERSEY ST,NNJ 000104,2721,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.155842411335783,39.776203292095438,67718,600,N,PENNSYLVANIA,ST,E,600 N PENNSYLVANIA ST,NP  000615,2367,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.15537807815852,39.766953750445055,67719,100,E,WASHINGTON,ST,S,100 E WASHINGTON ST,EW  000101,5008,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.165158799707342,39.77443836695155,67720,500,,INDIANA,AVE,,500 INDIANA AV,IND 000530,8866,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.14320586533529,39.870712363102115,67721,800,E,WESTFIELD,BLVD,N,800 WESTFIELD BLVD,WF  000852,424,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,04,0700-2100,MON-SAT,SINGLE
-86.15491052957276,39.768523628434572,67722,100,E,MARKET,ST,N,100 E MARKET ST,EMA 000124,5291,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.158361662642548,39.762593442706645,67723,300,S,MERIDIAN,ST,W,300 S MERIDIAN ST,SM  000308,5481,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.149223838386021,39.773970821111298,67724,400,E,MICHIGAN,ST,N,400 E MICHIGAN ST,EM  000440,1418,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.162311442955584,39.77277494035971,67725,200,W,VERMONT,ST,S,200 W VERMONT ST,WV  000213,3636,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.159372111558099,39.779645898939101,67726,900,N,ILLINOIS,ST,E,900 N ILLINOIS ST,NILL000909,8369,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.155830985121113,39.77649654299573,67727,600,N,PENNSYLVANIA,ST,E,600 N PENNSYLVANIA ST,NP  000621,2370,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.159827389458684,39.7718698060023,67728,300,N,ILLINOIS,ST,W,300 N ILLINOIS ST,NILL000312,3945,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.163273419612764,39.771878531959892,67729,300,N,SENATE,AVE,E,300 N SENATE AV,NS  000309,3863,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.15506399975736,39.766121763494233,67730,0000,,VIRGINIA,AVE,N,0000 VIRGINIA AV,VA  000042,5135,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.157007176240242,39.768454167409367,67731,0000,E,MARKET,ST,S,0000 E MARKET ST,EMA 000005,9662,ADA,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.162719073250742,39.77278272929658,67732,200,W,VERMONT,ST,S,200 W VERMONT ST,WV  000205,3632,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.155844119611245,39.775899663606083,67733,600,N,PENNSYLVANIA,ST,E,600 N PENNSYLVANIA ST,NP  000607,2363,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.159675015921891,39.775993803434197,67734,600,N,ILLINOIS,ST,W,600 N ILLINOIS ST,NILL000610,8289,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.163307507439256,39.771043874770477,67735,200,N,SENATE,AVE,E,200 N SENATE AV,NS  000239,3094,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.15560896704136,39.768538708355827,67736,100,E,MARKET,ST,N,100 E MARKET ST,EMA 000112,5285,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.153386061204444,39.770944088315787,67737,200,N,HUDSON,ST,E,200 N HUDSON ST,NHUD000231,1202,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.164499131431924,39.773924637749481,67738,400,,INDIANA,AVE,,400 INDIANA AV,IND 000404,8817,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.161514723684576,39.769609274439802,67739,100,N,CAPITOL,AVE,E,100 N CAPITOL AV,NC  000121,3422,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.150602723211307,39.769024656574679,67740,400,E,WABASH,ST,S,400 E WABASH ST,EWB 000303,2831,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.165886687575366,39.774837611638453,67741,500,,INDIANA,AVE,,500 INDIANA AV,IND 000513,8873,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.155371238798224,39.76637512465966,67742,0000,,VIRGINIA,AVE,N,0000 VIRGINIA AV,VA  000022,5127,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.161485607823963,39.770335896603633,67743,200,N,CAPITOL,AVE,E,200 N CAPITOL AV,NC  000205,3402,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.149834112770876,39.768997332445473,67744,400,E,WABASH,ST,S,400 E WABASH ST,EWB 000323,2841,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.155655777874841,39.766356133066772,67745,0000,,VIRGINIA,AVE,S,0000 VIRGINIA AV,VA  000019,5189,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.161541991562558,39.769147385952458,67746,100,N,CAPITOL,AVE,E,100 N CAPITOL AV,NC  000115,3434,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.16525435586486,39.774517234549513,67747,500,,INDIANA,AVE,,500 INDIANA AV,IND 000520,8864,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.162403587614619,39.77287938143715,67748,200,W,VERMONT,ST,N,200 W VERMONT ST,WV  000220,3619,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.159902456887124,39.764727844949476,67749,100,S,ILLINOIS,ST,E,100 S ILLINOIS ST,SILL000105,7327,ADA,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.155843339226152,39.776061895843029,67750,600,N,PENNSYLVANIA,ST,E,600 N PENNSYLVANIA ST,NP  000611,2365,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.158366857361557,39.762513344190076,67751,300,S,MERIDIAN,ST,W,300 S MERIDIAN ST,SM  000310,5482,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.158796770535005,39.757647603464775,67752,700,S,MERIDIAN,ST,E,700 S MERIDIAN ST,SM  000703,5561,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.159437959455758,39.777581969035992,67753,700,N,ILLINOIS,ST,E,700 N ILLINOIS ST,NILL000705,8318,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.151561860439514,39.774029273885048,67754,300,E,MICHIGAN,ST,N,300 E MICHIGAN ST,EM  000308,1443,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.161714100777857,39.770537417044373,67755,200,N,CAPITOL,AVE,W,200 N CAPITOL AV,NC  000206,3387,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.162581446851746,39.77288052769299,67756,200,W,VERMONT,ST,N,200 W VERMONT ST,WV  000216,3617,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.149983125570316,39.769001936821418,67757,400,E,WABASH,ST,S,400 E WABASH ST,EWB 000319,2839,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.155616598329857,39.768408309128866,67758,100,E,MARKET,ST,S,100 E MARKET ST,EMA 000111,5305,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.154760815572899,39.767088871908491,67759,100,E,WASHINGTON,ST,N,100 E WASHINGTON ST,EW  000128,5276,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.159499916891647,39.77538113979989,67760,500,N,ILLINOIS,ST,E,500 N ILLINOIS ST,NILL000505,8282,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.163414674570248,39.772629025344536,67761,300,N,SENATE,AVE,W,300 N SENATE AV,NS  000338,3895,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.15973919802866,39.769668625221357,67762,100,N,ILLINOIS,ST,E,100 N ILLINOIS ST,NILL000119,9629,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.163905277158634,39.773441132358968,67763,400,,INDIANA,AVE,,400 INDIANA AV,IND 000424,8827,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.159760751679045,39.768387904367458,67764,0000,N,ILLINOIS,ST,E,0000 N ILLINOIS ST,NILL000027,9587,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.150658567330865,39.770108002846108,67765,200,N,NEW JERSEY,ST,E,200 N NEW JERSEY ST,NNJ 000207,2673,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.161608234558415,39.767296748212367,67766,0000,N,CAPITOL,AVE,E,0000 N CAPITOL AV,NC  000001,7358,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.164502478863753,39.773703517755614,67767,400,,INDIANA,AVE,,400 INDIANA AV,IND 000401,8840,ADA,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.163053340843604,39.772893759005989,67768,200,W,VERMONT,ST,N,200 W VERMONT ST,WV  000204,3611,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.150803575019665,39.770049640562384,67769,200,N,NEW JERSEY,ST,W,200 N NEW JERSEY ST,NNJ 000206,2692,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.159721805975138,39.774921331876662,67770,500,N,ILLINOIS,ST,W,500 N ILLINOIS ST,NILL000510,8269,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.152101582579519,39.76348902134265,67771,200,,VIRGINIA,AVE,,200 VIRGINIA AV,VA  000213,6186,ADA,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.150282220237614,39.769010592273467,67772,400,E,WABASH,ST,S,400 E WABASH ST,EWB 000311,2835,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.163278177104857,39.771763620914356,67773,300,N,SENATE,AVE,E,300 N SENATE AV,NS  000305,3861,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.163493976541474,39.770576333184778,67774,200,N,SENATE,AVE,W,200 N SENATE AV,NS  000214,3105,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.15962619871668,39.771581997728035,67775,300,N,ILLINOIS,ST,E,300 N ILLINOIS ST,NILL000303,3931,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.155529847413675,39.768539041635712,67776,100,E,MARKET,ST,N,100 E MARKET ST,EMA 000114,5286,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.165447461247311,39.774682439892139,67777,500,,INDIANA,AVE,,500 INDIANA AV,IND 000512,8860,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.162885307180346,39.772884947210926,67778,200,W,VERMONT,ST,N,200 W VERMONT ST,WV  000208,3613,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.15957087222634,39.778220827717391,67779,800,N,ILLINOIS,ST,W,800 N ILLINOIS ST,NILL000804,8326,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.144658023464061,39.870591241881215,67780,800,E,WESTFIELD,BLVD,N,800 WESTFIELD BLVD,WF  000802,241,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,04,0700-2100,MON-SAT,SINGLE
-86.150534877707912,39.773082873494147,67781,400,N,NEW JERSEY,ST,E,400 N NEW JERSEY ST,NNJ 000413,1481,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.153504656476002,39.771151737261931,67782,200,E,NEW YORK,ST,S,200 E NEW YORK ST,ENY 000211,1255,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.15602409586414,39.765673667507599,67783,100,E,MARYLAND,ST,N,100 E MARYLAND ST,EMD 000104,5061,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.150588828966548,39.772260875067786,67784,300,N,NEW JERSEY,ST,E,300 N NEW JERSEY ST,NNJ 000315,2657,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.152182368341684,39.767060816857175,67785,300,E,WASHINGTON,ST,N,300 E WASHINGTON ST,EW  000308,5423,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.153329205657499,39.768503669497065,67786,200,E,MARKET,ST,N,200 E MARKET ST,EMA 000222,5330,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.150770862855097,39.770874885334493,67787,200,N,NEW JERSEY,ST,W,200 N NEW JERSEY ST,NNJ 000228,2703,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.15345933140901,39.768506622009838,67788,200,E,MARKET,ST,N,200 E MARKET ST,EMA 000220,5329,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.151554258291185,39.775428222563782,67789,300,E,NORTH,ST,N,300 E NORTH ST,EN  000316,8997,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.155936308146337,39.773456651686594,67790,400,N,PENNSYLVANIA,ST,E,400 N PENNSYLVANIA ST,NP  000417,8638,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.155864514438051,39.765672474379954,67791,100,E,MARYLAND,ST,N,100 E MARYLAND ST,EMD 000108,5063,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.158305908915267,39.767165688013357,67792,0000,W,WASHINGTON,ST,N,0000 W WASHINGTON ST,WW  000002,9530,ADA,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.153937113605068,39.77158579455093,67793,300,,MASSACHUSETTS,AVE,,300 MASSACHUSETTS AV,MAS 000308,1343,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
